id,name,phone,category,city,url_path,full_url
506,דוד מנעולים,0549992917,,רמת גן,/l/506/,https://leads-landing-v2.pages.dev/l/506/?utm_source=wa&utm_lead=506
508,גיורא מנעולים GM,0528354381,,רמת גן,/l/gm-508/,https://leads-landing-v2.pages.dev/l/gm-508/?utm_source=wa&utm_lead=508
509,ארז מנעולים,0529966624,,רמת גן,/l/509/,https://leads-landing-v2.pages.dev/l/509/?utm_source=wa&utm_lead=509
516,בית המנעול והמפתח - אלדד,0523339886,,תל אביב,/l/516/,https://leads-landing-v2.pages.dev/l/516/?utm_source=wa&utm_lead=516
525,אייל מנעולים,0525244466,,תל אביב,/l/525/,https://leads-landing-v2.pages.dev/l/525/?utm_source=wa&utm_lead=525
568,"סבן מאפים בע""מ",0505571671,,בני ברק,/l/568/,https://leads-landing-v2.pages.dev/l/568/?utm_source=wa&utm_lead=568
823,ע.ד פרוייקטים,0534404050,שיפוצניק,ראשון לציון,/l/823/,https://leads-landing-v2.pages.dev/l/823/?utm_source=wa&utm_lead=823
891,מוסכי ארז,098858338,מוסך,נתניה,/l/891/,https://leads-landing-v2.pages.dev/l/891/?utm_source=wa&utm_lead=891
898,מרכז שירות העוגן נתניה- מורשה מאזדה פורד,098620014,מוסך רכב,נתניה,/l/898/,https://leads-landing-v2.pages.dev/l/898/?utm_source=wa&utm_lead=898
901,מוסך אלמוג נתניה,098617666,מוסך פחחות וצבע,נתניה,/l/901/,https://leads-landing-v2.pages.dev/l/901/?utm_source=wa&utm_lead=901
903,"מ.ס.א. שירותי רכב נתניה 1993 בע""מ",098820519,מוסך למכונאות רכב,נתניה,/l/1993-903/,https://leads-landing-v2.pages.dev/l/1993-903/?utm_source=wa&utm_lead=903
967,אור קור,035567733,שירות חשמל לרכב,חולון,/l/967/,https://leads-landing-v2.pages.dev/l/967/?utm_source=wa&utm_lead=967
979,אגסי הנדסת חשמל ואחזקה | חשמלאי ראשי והנדימן,0546808188,שיפוצניק,חולון,/l/979/,https://leads-landing-v2.pages.dev/l/979/?utm_source=wa&utm_lead=979
1217,אלברט עיצוב שיער,036050250,מספרה,פתח תקווה,/l/1217/,https://leads-landing-v2.pages.dev/l/1217/?utm_source=wa&utm_lead=1217
1266,סלבריטי,036735336,מספרה,רמת גן,/l/1266/,https://leads-landing-v2.pages.dev/l/1266/?utm_source=wa&utm_lead=1266
1277,אלבינה קוסמטיקס,0506355270,,תל אביב,/l/1277/,https://leads-landing-v2.pages.dev/l/1277/?utm_source=wa&utm_lead=1277
1278,גלי ניילס,0542060649,,תל אביב,/l/1278/,https://leads-landing-v2.pages.dev/l/1278/?utm_source=wa&utm_lead=1278
1279,מור קוסמטיקאית,0508114225,,תל אביב,/l/1279/,https://leads-landing-v2.pages.dev/l/1279/?utm_source=wa&utm_lead=1279
1304,דלידה,0524233780,,נתניה,/l/1304/,https://leads-landing-v2.pages.dev/l/1304/?utm_source=wa&utm_lead=1304
1305,דנה ימין,0584443050,,נתניה,/l/1305/,https://leads-landing-v2.pages.dev/l/1305/?utm_source=wa&utm_lead=1305
1308,יאנה קוסמטיקס,0542686116,,נתניה,/l/1308/,https://leads-landing-v2.pages.dev/l/1308/?utm_source=wa&utm_lead=1308
1311,שרית שולץ,0543979580,,נתניה,/l/1311/,https://leads-landing-v2.pages.dev/l/1311/?utm_source=wa&utm_lead=1311
1312,איריס - קוסמטיקאית,0544309064,,נתניה,/l/1312/,https://leads-landing-v2.pages.dev/l/1312/?utm_source=wa&utm_lead=1312
1313,צאלה גלאון קוסמטיקאית רפואית,0546213721,,נתניה,/l/1313/,https://leads-landing-v2.pages.dev/l/1313/?utm_source=wa&utm_lead=1313
1314,חדוה בכר,0523244222,,נתניה,/l/1314/,https://leads-landing-v2.pages.dev/l/1314/?utm_source=wa&utm_lead=1314
1315,יסמין גואטה מעצבת גבות,0507776380,,נתניה,/l/1315/,https://leads-landing-v2.pages.dev/l/1315/?utm_source=wa&utm_lead=1315
1316,מאי דיין,0523336396,,נתניה,/l/1316/,https://leads-landing-v2.pages.dev/l/1316/?utm_source=wa&utm_lead=1316
1413,גל אסולין מכון יופי,0502779971,,חיפה,/l/1413/,https://leads-landing-v2.pages.dev/l/1413/?utm_source=wa&utm_lead=1413
1415,ציונה אביטל-מרכז לאסתטיקה,0502242214,,אילת,/l/1415/,https://leads-landing-v2.pages.dev/l/1415/?utm_source=wa&utm_lead=1415
1416,"לייטקאר לייזר בע""מ",0543303411,,חיפה,/l/1416/,https://leads-landing-v2.pages.dev/l/1416/?utm_source=wa&utm_lead=1416
1417,אופטימד,0522196936,,חיפה,/l/1417/,https://leads-landing-v2.pages.dev/l/1417/?utm_source=wa&utm_lead=1417
1420,טניה בוטביניק מכון יופי וקוסמטיקה,0526397113,,חיפה,/l/1420/,https://leads-landing-v2.pages.dev/l/1420/?utm_source=wa&utm_lead=1420
1442,כהן קרן,0544830585,,ירושלים,/l/1442/,https://leads-landing-v2.pages.dev/l/1442/?utm_source=wa&utm_lead=1442
1443,ליאור כהן,0508861776,,ירושלים,/l/1443/,https://leads-landing-v2.pages.dev/l/1443/?utm_source=wa&utm_lead=1443
1446,נעמי אזולאי,0546498538,,ירושלים,/l/1446/,https://leads-landing-v2.pages.dev/l/1446/?utm_source=wa&utm_lead=1446
1447,מאפרת- אסתר בן אלבז,0548008711,,ירושלים,/l/1447/,https://leads-landing-v2.pages.dev/l/1447/?utm_source=wa&utm_lead=1447
1448,הדס ביטן ששון,0586995830,,ירושלים,/l/1448/,https://leads-landing-v2.pages.dev/l/1448/?utm_source=wa&utm_lead=1448
1455,מירית גבריאל מאפרת - איפור כלות וערב,0525202043,מכון יופי,ירושלים,/l/1455/,https://leads-landing-v2.pages.dev/l/1455/?utm_source=wa&utm_lead=1455
1491,בית מאפה מיכאל,0528302630,,פתח תקווה,/l/1491/,https://leads-landing-v2.pages.dev/l/1491/?utm_source=wa&utm_lead=1491
1516,טל - שירותי קייטרינג,0545688027,,תל אביב,/l/1516/,https://leads-landing-v2.pages.dev/l/1516/?utm_source=wa&utm_lead=1516
1517,קייטרינג פודיז,0522603418,,תל אביב,/l/1517/,https://leads-landing-v2.pages.dev/l/1517/?utm_source=wa&utm_lead=1517
1518,אירועים,0549859820,,תל אביב,/l/1518/,https://leads-landing-v2.pages.dev/l/1518/?utm_source=wa&utm_lead=1518
1519,איט מיט - Eat Meat,0544968366,,תל אביב,/l/eat-meat-1519/,https://leads-landing-v2.pages.dev/l/eat-meat-1519/?utm_source=wa&utm_lead=1519
1520,קייטרינג טעם הארץ,0506894409,,תל אביב,/l/1520/,https://leads-landing-v2.pages.dev/l/1520/?utm_source=wa&utm_lead=1520
1523,קייטרינג שבת המלכה,0545486387,קייטרינג,תל אביב,/l/1523/,https://leads-landing-v2.pages.dev/l/1523/?utm_source=wa&utm_lead=1523
1558,פאפא באבא דליקטס,099736000,בית קפה,נתניה,/l/1558/,https://leads-landing-v2.pages.dev/l/1558/?utm_source=wa&utm_lead=1558
1596,I Feel Like Hummus באלי חומוס,097733322,מסעדה צמחונית,כפר סבא,/l/i-feel-like-hummus-1596/,https://leads-landing-v2.pages.dev/l/i-feel-like-hummus-1596/?utm_source=wa&utm_lead=1596
1684,עמי שרברבות,0584423909,,פתח תקווה,/l/1684/,https://leads-landing-v2.pages.dev/l/1684/?utm_source=wa&utm_lead=1684
1685,M.B אינסטלציה,0548187457,,פתח תקווה,/l/m-b-1685/,https://leads-landing-v2.pages.dev/l/m-b-1685/?utm_source=wa&utm_lead=1685
1686,אבי אינסטלציה ותיקונים,0526474824,,פתח תקווה,/l/1686/,https://leads-landing-v2.pages.dev/l/1686/?utm_source=wa&utm_lead=1686
1688,אבי אלוף הסתימות,0526434984,,פתח תקווה,/l/1688/,https://leads-landing-v2.pages.dev/l/1688/?utm_source=wa&utm_lead=1688
1689,עומר שירותי אינסטלציה,0504342634,,פתח תקווה,/l/1689/,https://leads-landing-v2.pages.dev/l/1689/?utm_source=wa&utm_lead=1689
1817,"חשמלאי מוסמך וראשי קריות חיפה וכל הסביבה, מומלץ!!! Meir electric",0584203328,חשמלאי,חיפה,/l/meir-electric-1817/,https://leads-landing-v2.pages.dev/l/meir-electric-1817/?utm_source=wa&utm_lead=1817
1823,"חשמלאות,מכונאות רכב",048524160,תיקון ותחזוקה של כלי רכב,חיפה,/l/1823/,https://leads-landing-v2.pages.dev/l/1823/?utm_source=wa&utm_lead=1823
1824,חשמל רכב מולי,048420164,מוסך,חיפה,/l/1824/,https://leads-landing-v2.pages.dev/l/1824/?utm_source=wa&utm_lead=1824
1882,"רו""ח שירה עדס",0548454924,,בני ברק,/l/1882/,https://leads-landing-v2.pages.dev/l/1882/?utm_source=wa&utm_lead=1882
1884,גתית אהרון,0504102610,,בני ברק,/l/1884/,https://leads-landing-v2.pages.dev/l/1884/?utm_source=wa&utm_lead=1884
1885,הודיה גרגי רואת חשבון,0548446056,,בני ברק,/l/1885/,https://leads-landing-v2.pages.dev/l/1885/?utm_source=wa&utm_lead=1885
1955,אס.ג'י קליניק-S.G.Clinic,0547432421,,נתניה,/l/s-g-clinic-1955/,https://leads-landing-v2.pages.dev/l/s-g-clinic-1955/?utm_source=wa&utm_lead=1955
1959,ניר גולדברג-מומחה לעקמת,0544444042,,נתניה,/l/1959/,https://leads-landing-v2.pages.dev/l/1959/?utm_source=wa&utm_lead=1959
1962,פזיו גרופ  - פיזיותרפיה,0535301726,,נתניה,/l/1962/,https://leads-landing-v2.pages.dev/l/1962/?utm_source=wa&utm_lead=1962
1966,אורטל עמפלי לויצקי - פיזיותרפיה,0547730673,,נתניה,/l/1966/,https://leads-landing-v2.pages.dev/l/1966/?utm_source=wa&utm_lead=1966
2075,מוסך החייל,039199193,מוסך למכונאות רכב,פתח תקווה,/l/2075/,https://leads-landing-v2.pages.dev/l/2075/?utm_source=wa&utm_lead=2075
2080,מוסך התלתן,039246701,מוסך,פתח תקווה,/l/2080/,https://leads-landing-v2.pages.dev/l/2080/?utm_source=wa&utm_lead=2080
2082,מוסך תמיר כדורי,039225036,תיקון ותחזוקה של כלי רכב,פתח תקווה,/l/2082/,https://leads-landing-v2.pages.dev/l/2082/?utm_source=wa&utm_lead=2082
2097,מוסך מאיה ראשון לציון,039677755,מוסך,ראשון לציון,/l/2097/,https://leads-landing-v2.pages.dev/l/2097/?utm_source=wa&utm_lead=2097
2100,מוסך שי שרותי רכב,039646939,מוסך,ראשון לציון,/l/2100/,https://leads-landing-v2.pages.dev/l/2100/?utm_source=wa&utm_lead=2100
2108,מוסך גלי,039619348,מוסך,ראשון לציון,/l/2108/,https://leads-landing-v2.pages.dev/l/2108/?utm_source=wa&utm_lead=2108
2109,מרכז שירות סובארו אוטו שי,036335194,מוסך למכונאות רכב,ראשון לציון,/l/2109/,https://leads-landing-v2.pages.dev/l/2109/?utm_source=wa&utm_lead=2109
2137,מוסך קרוזר,048410008,מוסך,חיפה,/l/2137/,https://leads-landing-v2.pages.dev/l/2137/?utm_source=wa&utm_lead=2137
2154,אריטל אביזרים לרכב,036765471,חנות לחלקי חילוף לרכב,רמת גן,/l/2154/,https://leads-landing-v2.pages.dev/l/2154/?utm_source=wa&utm_lead=2154
2166,רדיו התחנה,036737250,חנות לציוד סטריאו לרכב,רמת גן,/l/2166/,https://leads-landing-v2.pages.dev/l/2166/?utm_source=wa&utm_lead=2166
2172,צנטרל חלקי חילוף חדשים לרכב,035616222,חנות לחלקי חילוף לרכב,תל אביב,/l/2172/,https://leads-landing-v2.pages.dev/l/2172/?utm_source=wa&utm_lead=2172
2193,מיני אלנבי,026636686,חנות בגדים,תל אביב,/l/2193/,https://leads-landing-v2.pages.dev/l/2193/?utm_source=wa&utm_lead=2193
2275,פטקיט - PetKit חנות חיות בפתח תקווה,0773395339,חנות חיות,פתח תקווה,/l/petkit-2275/,https://leads-landing-v2.pages.dev/l/petkit-2275/?utm_source=wa&utm_lead=2275
2291,המרכז הישראלי למנעולים,0522497068,,רמת גן,/l/2291/,https://leads-landing-v2.pages.dev/l/2291/?utm_source=wa&utm_lead=2291
2292,כל המיגון מנעולן 24 שעות,0544780664,,רמת גן,/l/24-2292/,https://leads-landing-v2.pages.dev/l/24-2292/?utm_source=wa&utm_lead=2292
2293,אילן זליג,0546914461,,רמת גן,/l/2293/,https://leads-landing-v2.pages.dev/l/2293/?utm_source=wa&utm_lead=2293
2294,מידן המנעולן 24 שעות,0549258489,,רמת גן,/l/24-2294/,https://leads-landing-v2.pages.dev/l/24-2294/?utm_source=wa&utm_lead=2294
2320,מנעולן יצאת צדיק 🥇🏆 פורץ מנעולים פורץ רכבים החלפת מנעולים תיקון דלתות,0554536488,מנעולן,תל אביב,/l/2320/,https://leads-landing-v2.pages.dev/l/2320/?utm_source=wa&utm_lead=2320
894,מוסך ארצי מוטורס,097484717,מוסך למכונאות רכב,נתניה,/l/894/,https://leads-landing-v2.pages.dev/l/894/?utm_source=wa&utm_lead=894
914,הילה לוי קוסמטיקה מתקדמת,0545552231,קוסמטיקאית,רמת גן,/l/914/,https://leads-landing-v2.pages.dev/l/914/?utm_source=wa&utm_lead=914
918,לירון קוסמטיק - קוסמטיקאית ברמת גן | מכון יופי | קליניקה לטיפוח העור | ספא לטיפולי פנים,0502255516,קוסמטיקאית,רמת גן,/l/918/,https://leads-landing-v2.pages.dev/l/918/?utm_source=wa&utm_lead=918
1301,קוסמטיקאית בתל אביב - אופל לגוף ולנפש,0534447996,ספא לטיפולי פנים,תל אביב,/l/1301/,https://leads-landing-v2.pages.dev/l/1301/?utm_source=wa&utm_lead=1301
1593,ברילוצ'ה,0779800301,מסעדה דרום אמריקאית,כפר סבא,/l/1593/,https://leads-landing-v2.pages.dev/l/1593/?utm_source=wa&utm_lead=1593
1841,בנייה ושיפוצים א.י עבודות בנייה,025356070,שיפוצניק,ירושלים,/l/1841/,https://leads-landing-v2.pages.dev/l/1841/?utm_source=wa&utm_lead=1841
1902,מועלם ומועלם רואי חשבון,037554500,רואה חשבון,בני ברק,/l/1902/,https://leads-landing-v2.pages.dev/l/1902/?utm_source=wa&utm_lead=1902
2302,מתן המנעולן 🔒 - שירותי מנעולנות בתל אביב-יפו ומנתניה עד גדרה,0524006566,מנעולן,תל אביב,/l/2302/,https://leads-landing-v2.pages.dev/l/2302/?utm_source=wa&utm_lead=2302
2318,דוד המנעולן - פורץ מנעולים בתל אביב,0529171662,מנעולן,תל אביב,/l/2318/,https://leads-landing-v2.pages.dev/l/2318/?utm_source=wa&utm_lead=2318
2036,"ד""ר אלישבע מילוא | פסיכולוגית",0522899811,פסיכולוג,תל אביב,/l/2036/,https://leads-landing-v2.pages.dev/l/2036/?utm_source=wa&utm_lead=2036
2074,מוסך סגול פתח תקווה,039347973,מוסך,פתח תקווה,/l/2074/,https://leads-landing-v2.pages.dev/l/2074/?utm_source=wa&utm_lead=2074
2133,מרכז שירות מישל חיפה,048400010,מוסך,חיפה,/l/2133/,https://leads-landing-v2.pages.dev/l/2133/?utm_source=wa&utm_lead=2133
916,רונה רותם קוסמטיקאית ברמת גן,035784675,קוסמטיקאית,רמת גן,/l/916/,https://leads-landing-v2.pages.dev/l/916/?utm_source=wa&utm_lead=916
1868,עורך דין חנגל יעקב,039307985,עורך דין,פתח תקווה,/l/1868/,https://leads-landing-v2.pages.dev/l/1868/?utm_source=wa&utm_lead=1868
1923,Hteam.fit – מועדון כושר חולון,0507604448,חדר כושר,חולון,/l/hteam-fit-1923/,https://leads-landing-v2.pages.dev/l/hteam-fit-1923/?utm_source=wa&utm_lead=1923
2113,מוסך קיה ראשון,039640603,מוסך למכונאות רכב,ראשון לציון,/l/2113/,https://leads-landing-v2.pages.dev/l/2113/?utm_source=wa&utm_lead=2113
906,אלדר בדיקת רכב לפני קניה בהנהלת ביסמוט שמעון,0505391828,מוסך לבדיקת רכב,נתניה,/l/906/,https://leads-landing-v2.pages.dev/l/906/?utm_source=wa&utm_lead=906
1209,רון גל מעצב שיער נשים וגברים,0545444046,מספרה,פתח תקווה,/l/1209/,https://leads-landing-v2.pages.dev/l/1209/?utm_source=wa&utm_lead=1209
1214,יניב עיצוב שיער,0502588682,מספרה,פתח תקווה,/l/1214/,https://leads-landing-v2.pages.dev/l/1214/?utm_source=wa&utm_lead=1214
1216,ליאב ליין,0507525311,מספרה,פתח תקווה,/l/1216/,https://leads-landing-v2.pages.dev/l/1216/?utm_source=wa&utm_lead=1216
1369,עיצוב גבות תל אביב | טיפולי פנים והרמות ריסים - שילת פרגואה,0509059724,מכון יופי,תל אביב,/l/1369/,https://leads-landing-v2.pages.dev/l/1369/?utm_source=wa&utm_lead=1369
1427,"נטלי לצ'ינסקי - סטודיו ניצוץ . איפור , תסרוקות , ציור פנים וגוף",0547595754,מכון יופי,חיפה,/l/1427/,https://leads-landing-v2.pages.dev/l/1427/?utm_source=wa&utm_lead=1427
1534,נפלאות התזונה - קייטרינג לאירועים,0543374559,ספק מזון ומשקאות לקייטרינג,תל אביב,/l/1534/,https://leads-landing-v2.pages.dev/l/1534/?utm_source=wa&utm_lead=1534
1597,השווארמה שלי בכפר,0529334003,מסעדת שווארמה,כפר סבא,/l/1597/,https://leads-landing-v2.pages.dev/l/1597/?utm_source=wa&utm_lead=1597
1873,צבי וישנגרד חברת עורכי דין,0545329218,שירותים משפטיים,פתח תקווה,/l/1873/,https://leads-landing-v2.pages.dev/l/1873/?utm_source=wa&utm_lead=1873
2044,בטיפולנט-אתר לשירותים פסיכולוגיים בישראל,046764071,פסיכולוג,תל אביב,/l/2044/,https://leads-landing-v2.pages.dev/l/2044/?utm_source=wa&utm_lead=2044
2140,מוסך זוהיר,0543366132,מוסך,חיפה,/l/2140/,https://leads-landing-v2.pages.dev/l/2140/?utm_source=wa&utm_lead=2140
2198,ויצו ביגודית - קינג גורג,036206851,חנות לבגדים יד-שניה,תל אביב,/l/2198/,https://leads-landing-v2.pages.dev/l/2198/?utm_source=wa&utm_lead=2198
2272,דוגליין,039336633,חנות ציוד לחיות מחמד,פתח תקווה,/l/2272/,https://leads-landing-v2.pages.dev/l/2272/?utm_source=wa&utm_lead=2272
1336,דהן אדריכלים ומעצבי פנים,0768007152,אדריכלים,אשדוד,/l/1336/,https://leads-landing-v2.pages.dev/l/1336/?utm_source=wa&utm_lead=1336
1360,מניקור לק ג'ל ציפורניים ורוניקה,0507752266,סלון מניקור ופדיקור,ראשון לציון,/l/1360/,https://leads-landing-v2.pages.dev/l/1360/?utm_source=wa&utm_lead=1360
1526,קייטרינג בתל אביב - טעים בקליק,0559302142,קייטרינג,תל אביב,/l/1526/,https://leads-landing-v2.pages.dev/l/1526/?utm_source=wa&utm_lead=1526
1725,רון-אור פתרונות חשמל,0544482573,חשמלאי,גבעת שמואל,/l/1725/,https://leads-landing-v2.pages.dev/l/1725/?utm_source=wa&utm_lead=1725
1789,כל-בו גינון וחקלאות,099542904,קבלן,הרצליה,/l/1789/,https://leads-landing-v2.pages.dev/l/1789/?utm_source=wa&utm_lead=1789
2226,טזורו תכשיטים,036774293,חנות תכשיטים,רמת גן,/l/2226/,https://leads-landing-v2.pages.dev/l/2226/?utm_source=wa&utm_lead=2226
2321,מנעולן בתל אביב - אבירם המנעולן,0549361242,מנעולן,תל אביב,/l/2321/,https://leads-landing-v2.pages.dev/l/2321/?utm_source=wa&utm_lead=2321
810,"קבלן שיפוצים - ריצוף - חיפוי בראשון לציון , חולון והמרכז - ביצועים",0507440808,שיפוצניק,ראשון לציון,/l/810/,https://leads-landing-v2.pages.dev/l/810/?utm_source=wa&utm_lead=810
1425,Beauty Shik - סלון יופי בחיפה,0559500353,מכון יופי,חיפה,/l/beauty-shik-1425/,https://leads-landing-v2.pages.dev/l/beauty-shik-1425/?utm_source=wa&utm_lead=1425
1432,"ILANIT - סטיילינג, איפור ואפילציה בחיפה",0546383300,מכון יופי,חיפה,/l/ilanit-1432/,https://leads-landing-v2.pages.dev/l/ilanit-1432/?utm_source=wa&utm_lead=1432
1665,הדקל שיפוצים קבלן שיפוצים רשום בתל אביב,039747444,שיפוצניק,תל אביב,/l/1665/,https://leads-landing-v2.pages.dev/l/1665/?utm_source=wa&utm_lead=1665
1749,ישראל ב.ח אינסטלטור,0534722371,שרברב,חולון,/l/1749/,https://leads-landing-v2.pages.dev/l/1749/?utm_source=wa&utm_lead=1749
1818,"חשמלאי רכב בחיפה, נייד+מצברים עד הבית בחיפה, כולל שבת וחג",046256643,שירות חשמל לרכב,חיפה,/l/1818/,https://leads-landing-v2.pages.dev/l/1818/?utm_source=wa&utm_lead=1818
2222,יהלומי פירוב - חנות תכשיטי יהלומים,036729859,תכשיטן,רמת גן,/l/2222/,https://leads-landing-v2.pages.dev/l/2222/?utm_source=wa&utm_lead=2222
827,ג. דניאל בניה ושיפוצים,0549103323,שיפוצניק,ראשון לציון,/l/827/,https://leads-landing-v2.pages.dev/l/827/?utm_source=wa&utm_lead=827
955,AmiTech - עמית סלטו | חשמלאי ראשי -חשמל ותקשורת,0508494334,חשמלאי,חולון,/l/amitech-955/,https://leads-landing-v2.pages.dev/l/amitech-955/?utm_source=wa&utm_lead=955
1322,נועה קוסמטיקה,0525939024,קוסמטיקאית,נתניה,/l/1322/,https://leads-landing-v2.pages.dev/l/1322/?utm_source=wa&utm_lead=1322
1453,אור-אלי מאפרת Aurelie make up artist,0508765765,מכון יופי,ירושלים,/l/aurelie-make-up-artist-1453/,https://leads-landing-v2.pages.dev/l/aurelie-make-up-artist-1453/?utm_source=wa&utm_lead=1453
1557,ברדו (מרכז העיר),097726236,בית קפה,נתניה,/l/1557/,https://leads-landing-v2.pages.dev/l/1557/?utm_source=wa&utm_lead=1557
1636,קריספי צ׳יקן אנד פיש,035584344,מסעדה,חולון,/l/1636/,https://leads-landing-v2.pages.dev/l/1636/?utm_source=wa&utm_lead=1636
2010,"ד""ר אלינה סגל",036742050,מרפאת שיניים,רמת גן,/l/2010/,https://leads-landing-v2.pages.dev/l/2010/?utm_source=wa&utm_lead=2010
2165,צמיגי רמת גן - כדורי,035756336,חנות צמיגים,רמת גן,/l/2165/,https://leads-landing-v2.pages.dev/l/2165/?utm_source=wa&utm_lead=2165
2203,עמק העודפים,035185575,חנות לבגדי ילדים,תל אביב,/l/2203/,https://leads-landing-v2.pages.dev/l/2203/?utm_source=wa&utm_lead=2203
2223,אלגזי תכשיטים רמת גן,036747387,חנות תכשיטים,רמת גן,/l/2223/,https://leads-landing-v2.pages.dev/l/2223/?utm_source=wa&utm_lead=2223
2253,פרחי - אר,036050079,חנות פרחים,תל אביב,/l/2253/,https://leads-landing-v2.pages.dev/l/2253/?utm_source=wa&utm_lead=2253
2257,קונה רכבים לפירוק בתל אביב,035287564,חנות למכשירי כתיבה,תל אביב,/l/2257/,https://leads-landing-v2.pages.dev/l/2257/?utm_source=wa&utm_lead=2257
2328,מנעולן תיק תק Locksmith Tik TaK,0502511888,מנעולן,תל אביב,/l/locksmith-tik-tak-2328/,https://leads-landing-v2.pages.dev/l/locksmith-tik-tak-2328/?utm_source=wa&utm_lead=2328
905,מוסך מוטור קלאס נתניה,098866692,מוסך רכב,נתניה,/l/905/,https://leads-landing-v2.pages.dev/l/905/?utm_source=wa&utm_lead=905
932,מידת הטעם - קייטרינג חלבי ומגשי אירוח,0546965052,קייטרינג,אשדוד,/l/932/,https://leads-landing-v2.pages.dev/l/932/?utm_source=wa&utm_lead=932
965,חשמל חנקין,035562520,חנות חשמל ואלקטרוניקה,חולון,/l/965/,https://leads-landing-v2.pages.dev/l/965/?utm_source=wa&utm_lead=965
1302,ביוטיס - מכון יופי בתל אביב - Beauties,037411133,מכון יופי,תל אביב,/l/beauties-1302/,https://leads-landing-v2.pages.dev/l/beauties-1302/?utm_source=wa&utm_lead=1302
1340,מוזה גלריה לציור שקט,0768016725,גלריות,מזרע,/l/1340/,https://leads-landing-v2.pages.dev/l/1340/?utm_source=wa&utm_lead=1340
1777,טכנאי מזגנים בחולון חנן מזגנים,0723355572,שירות תיקונים למזגנים,ראשון לציון,/l/1777/,https://leads-landing-v2.pages.dev/l/1777/?utm_source=wa&utm_lead=1777
2000,"ד''ר ויקטור קלוטה, רופא שיניים Стоматолог др. Виктор Калюта",036701727,מרפאת שיניים,רמת גן,/l/2000/,https://leads-landing-v2.pages.dev/l/2000/?utm_source=wa&utm_lead=2000
2004,מעיין השן,0737301864,מרפאת שיניים,רמת גן,/l/2004/,https://leads-landing-v2.pages.dev/l/2004/?utm_source=wa&utm_lead=2004
2017,דר' שלמה שלומוב מרפאת שיניים,036703847,מרפאת שיניים,רמת גן,/l/2017/,https://leads-landing-v2.pages.dev/l/2017/?utm_source=wa&utm_lead=2017
2160,הכל לרכב—צפריר נדלר,036744208,חנות לאביזרי רכב,רמת גן,/l/2160/,https://leads-landing-v2.pages.dev/l/2160/?utm_source=wa&utm_lead=2160
997,אינסטלטור בהרצליה צביקה,0723355574,שרברב,הרצליה,/l/997/,https://leads-landing-v2.pages.dev/l/997/?utm_source=wa&utm_lead=997
1291,לילך קוסמטיקאית,0525917872,קליניקה לטיפוח העור,תל אביב,/l/1291/,https://leads-landing-v2.pages.dev/l/1291/?utm_source=wa&utm_lead=1291
1326,Vita Derm מכון קוסמטיקה בנתניה,0523907973,קוסמטיקאית,נתניה,/l/vita-derm-1326/,https://leads-landing-v2.pages.dev/l/vita-derm-1326/?utm_source=wa&utm_lead=1326
1531,קייטרינג ארז וחנן,0529011201,קייטרינג,תל אביב,/l/1531/,https://leads-landing-v2.pages.dev/l/1531/?utm_source=wa&utm_lead=1531
1748,בן גולן איתור נזילות | פתיחת סתימות | אינסטלטור תל אביב | שירותי אינסטלציה,033819937,שרברב,חולון,/l/1748/,https://leads-landing-v2.pages.dev/l/1748/?utm_source=wa&utm_lead=1748
1791,גן דיזיין,036555115,גנן נוף,הרצליה,/l/1791/,https://leads-landing-v2.pages.dev/l/1791/?utm_source=wa&utm_lead=1791
2241,פרחי גורדון בן יהודה תל אביב gordon flowers,035235050,חנות פרחים,תל אביב,/l/gordon-flowers-2241/,https://leads-landing-v2.pages.dev/l/gordon-flowers-2241/?utm_source=wa&utm_lead=2241
812,קבלן שיפוצים ובניה ראשלצ,0737579006,חברת בנייה,ראשון לציון,/l/812/,https://leads-landing-v2.pages.dev/l/812/?utm_source=wa&utm_lead=812
1342,אבירן דוכני מזון להשכרה ואירועים,0768016713,"השכרת ציוד לאירועים,דוכני מזון",ראשון לציון,/l/1342/,https://leads-landing-v2.pages.dev/l/1342/?utm_source=wa&utm_lead=1342
1539,יהונתן גלעדי שף,0544321911,קייטרינג,תל אביב,/l/1539/,https://leads-landing-v2.pages.dev/l/1539/?utm_source=wa&utm_lead=1539
1899,"יואל וינטרוב ושות', רואי חשבון",039770250,רואה חשבון מוסמך,בני ברק,/l/1899/,https://leads-landing-v2.pages.dev/l/1899/?utm_source=wa&utm_lead=1899
1904,ש. צדוק משרד רואי חשבון,039230060,משרד רואה חשבון,בני ברק,/l/1904/,https://leads-landing-v2.pages.dev/l/1904/?utm_source=wa&utm_lead=1904
1905,משרד רואה חשבון וינשטיין אפרת,036781387,משרד רואה חשבון,בני ברק,/l/1905/,https://leads-landing-v2.pages.dev/l/1905/?utm_source=wa&utm_lead=1905
1910,שמש ושות',036169993,רואה חשבון,בני ברק,/l/1910/,https://leads-landing-v2.pages.dev/l/1910/?utm_source=wa&utm_lead=1910
1911,"שפילברג אברהם - רו""ח",036195513,רואה חשבון,בני ברק,/l/1911/,https://leads-landing-v2.pages.dev/l/1911/?utm_source=wa&utm_lead=1911
1999,רופא שיניים ברמת גן,036780708,רופא שיניים,רמת גן,/l/1999/,https://leads-landing-v2.pages.dev/l/1999/?utm_source=wa&utm_lead=1999
